Gender_Male,Customer Type_disloyal Customer,Type of Travel_Personal Travel,Class_Business,Class_Eco,Class_Eco Plus,satisfaction_satisfied,Age,Flight Distance,Inflight entertainment,Baggage handling,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
1.0,0.0,0.0,1.0,0.0,0.0,1.0,32,812,4,4,4,0,75.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,46,2239,4,4,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,52,481,5,5,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,43,3608,4,4,5,14,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,12,679,4,1,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,48,1127,1,5,1,32,33.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,60,1089,2,2,4,65,47.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,65,419,5,3,5,85,65.0
1.0,0.0,1.0,1.0,0.0,0.0,1.0,57,191,3,3,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,55,307,2,2,4,11,11.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,54,529,4,3,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,24,1158,2,3,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,45,1541,3,3,2,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,56,585,1,1,5,86,109.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,32,589,4,2,4,25,18.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,29,622,2,5,2,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,23,458,1,5,1,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,33,395,2,3,2,29,48.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,59,337,3,3,4,9,25.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,23,1754,3,4,3,7,1.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,59,102,3,3,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,39,86,2,5,2,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,66,737,3,4,1,29,22.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,43,937,4,4,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,42,2380,5,5,5,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,52,444,1,4,1,3,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,37,2586,4,4,4,1,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,32,1724,5,1,5,47,51.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,56,2079,3,3,4,46,83.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,12,965,4,4,4,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,36,425,3,3,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,19,419,3,5,3,120,128.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,37,3793,2,2,4,111,112.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,7,977,4,4,4,189,185.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,36,73,1,3,1,0,11.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,15,2292,2,4,2,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,46,236,2,2,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,41,2223,5,5,1,9,4.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,25,817,4,2,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,43,1489,2,5,2,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,53,397,4,3,4,0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,35,102,5,5,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,39,3262,5,5,4,12,11.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,43,697,4,4,4,10,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,48,3774,4,4,1,15,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,48,529,5,5,4,7,3.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,59,328,4,3,4,0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,68,416,4,4,4,28,22.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,56,649,5,5,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,36,990,5,5,3,0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,62,383,4,3,4,7,14.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,60,2182,5,5,4,0,4.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,35,805,2,2,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,38,1357,5,5,3,1,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,39,2495,5,5,3,111,110.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,23,763,1,3,1,0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,20,462,1,4,1,80,104.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,8,733,2,2,2,15,5.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,54,937,2,2,5,0,6.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,58,1145,3,5,3,1,0.0
0.0,0.0,1.0,1.0,0.0,0.0,1.0,62,1290,3,3,2,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,61,237,5,5,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,22,3287,4,5,4,39,50.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,69,817,1,4,1,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,37,414,5,5,4,17,12.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,27,1814,2,2,2,3,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,37,1563,5,5,2,0,35.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,40,1532,1,3,1,1,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,55,594,4,4,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,60,2414,3,5,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,57,224,3,3,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,59,950,5,5,1,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,22,1618,4,3,4,21,22.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,60,244,4,4,1,16,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,11,621,4,5,4,0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,54,697,4,4,3,17,6.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,40,1235,5,5,4,149,146.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,51,643,1,4,1,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,53,919,2,4,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,60,2363,4,4,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,43,447,2,2,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,50,3279,4,4,5,26,11.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,41,846,4,4,3,1,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,55,460,4,2,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,62,1024,5,5,3,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,46,106,2,5,2,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,43,986,4,4,4,12,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,46,526,4,5,4,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,41,158,5,3,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,29,2147,5,4,5,0,38.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,43,1788,3,3,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,23,3340,4,4,4,15,3.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,39,2174,4,4,5,18,20.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,46,1838,4,4,5,30,27.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,50,541,3,3,3,0,12.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,56,2203,5,5,4,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,31,200,4,1,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,28,2033,2,4,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,44,1860,5,5,5,0,4.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,48,245,1,1,4,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,41,599,4,4,4,79,69.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,46,965,3,3,4,12,2.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,47,1726,5,5,5,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,58,727,2,2,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,35,1879,4,4,3,13,14.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,7,1182,1,5,1,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,11,393,3,3,3,5,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,27,1190,5,5,5,203,171.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,45,816,3,3,5,0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,49,438,5,5,1,0,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,40,395,4,4,4,42,39.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,44,3306,5,5,5,20,21.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,63,1069,5,5,5,26,17.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,30,589,2,4,2,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,44,500,4,4,1,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,48,1836,4,4,4,12,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,19,409,4,5,4,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,42,436,2,2,2,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,7,683,3,4,3,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,41,157,4,4,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,20,257,4,4,4,15,20.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,33,1371,1,4,1,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,57,1062,5,5,3,30,30.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,30,3577,4,4,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,33,2831,4,4,3,0,0.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,66,588,5,2,2,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,24,2402,4,3,2,0,19.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,36,496,3,3,3,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,35,157,2,2,2,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,24,223,2,3,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,33,261,3,3,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,18,852,3,4,3,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,37,612,2,4,2,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,36,583,1,4,1,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,45,872,3,3,1,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,44,302,1,1,4,15,2.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,45,399,4,3,4,0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,51,669,5,5,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,51,1037,4,4,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,33,502,5,4,5,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,46,481,4,4,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,46,3091,3,3,4,16,7.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,34,861,3,5,3,2,3.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,30,370,1,2,1,60,56.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,47,396,5,5,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,46,3437,5,5,3,58,53.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,7,632,4,4,4,0,23.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,51,106,3,3,5,10,6.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,7,296,5,4,5,3,41.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,26,1017,5,5,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,18,376,1,5,1,46,41.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,10,1045,4,5,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,59,2079,2,2,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,30,1660,1,4,1,34,14.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,57,2521,3,3,3,5,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,48,1452,5,4,5,4,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,17,746,4,5,4,89,77.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,47,748,2,1,2,43,18.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,31,590,5,4,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,41,1786,4,4,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,32,3282,5,5,5,11,5.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,58,472,3,2,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,45,115,5,4,5,16,28.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,47,229,5,5,5,35,22.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,25,1009,3,5,3,5,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,51,3008,4,4,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,46,373,5,5,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,30,239,4,5,4,5,10.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,38,2434,4,4,1,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,67,407,5,5,3,8,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,27,546,3,4,3,11,7.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,70,1630,5,4,5,8,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,53,3716,4,4,4,54,54.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,11,1199,4,1,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,22,2803,5,5,5,49,29.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,48,583,3,5,3,49,51.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,24,2537,2,3,2,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,29,1846,2,4,2,16,6.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,44,696,2,2,1,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,35,2458,4,4,4,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,48,216,4,4,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,17,1041,3,4,4,427,440.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,47,406,5,5,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,28,1076,2,3,2,0,3.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,47,2182,5,5,5,143,117.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,37,271,3,3,4,1,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,18,1452,4,4,4,5,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,44,531,5,4,5,0,11.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,48,957,4,4,5,13,2.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,44,601,5,5,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,34,1564,4,4,4,9,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,43,978,2,4,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,59,341,4,4,4,8,15.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,56,224,4,5,4,42,46.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,48,929,1,1,1,0,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,25,679,4,4,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,39,1681,5,5,5,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,18,775,2,3,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,51,1325,5,5,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,34,1565,3,5,3,0,18.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,56,2241,5,5,5,0,11.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,40,421,4,3,4,0,6.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,61,239,5,5,4,27,26.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,42,646,5,5,5,9,4.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,48,236,2,4,2,40,28.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,11,1448,3,4,3,13,14.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,19,2392,4,5,4,48,55.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,13,354,1,3,1,2,7.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,39,641,4,4,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,46,1488,5,5,5,0,7.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,23,3470,4,4,4,15,56.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,20,404,3,5,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,49,2153,3,3,5,13,8.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,49,2748,5,5,5,0,8.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,47,3318,3,4,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,64,226,5,2,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,31,1858,3,1,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,27,1527,4,4,4,0,45.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,58,594,1,1,4,59,52.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,41,283,3,5,3,0,3.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,55,594,1,1,4,0,3.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,12,374,1,5,1,48,43.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,29,2732,2,5,2,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,52,1721,4,4,5,10,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,45,1671,5,5,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,27,675,1,3,1,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,18,391,5,5,5,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,62,145,4,3,4,0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,37,450,1,3,1,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,27,3984,5,5,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,66,342,5,5,3,35,33.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,40,459,5,5,2,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,68,607,3,3,5,0,0.0
1.0,0.0,1.0,1.0,0.0,0.0,1.0,12,473,2,3,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,33,525,4,3,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,69,1670,5,4,5,22,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,48,1464,4,4,3,17,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,68,1246,2,3,2,16,12.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,51,1157,1,4,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,58,2249,4,4,4,13,8.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,15,679,1,5,1,17,12.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,23,548,5,5,5,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,14,1258,4,4,4,0,10.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,58,143,3,1,1,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,17,3983,4,5,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,36,764,3,3,2,13,15.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,51,3541,3,3,3,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,20,2422,5,4,5,1,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,26,1576,1,4,1,0,10.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,39,432,5,5,5,10,32.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,45,2475,2,4,3,171,164.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,52,296,1,1,5,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,28,1788,3,3,3,24,11.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,25,1175,4,4,4,1,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,59,812,1,1,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,9,671,3,3,3,19,17.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,36,502,3,5,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,9,1488,2,3,2,8,15.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,44,1664,4,4,3,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,48,1197,4,4,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,52,3826,4,4,3,25,28.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,48,503,3,4,3,25,27.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,57,370,3,5,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,19,192,3,5,3,29,20.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,47,604,4,3,4,0,2.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,58,2945,5,5,3,11,7.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,35,192,3,3,3,0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,19,719,1,4,1,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,39,733,4,4,4,91,90.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,69,526,1,5,1,14,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,13,569,2,4,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,47,3770,5,5,4,22,10.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,56,248,2,2,2,2,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,23,2475,5,4,2,14,82.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,24,2153,4,5,4,28,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,27,2281,4,3,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,30,599,3,4,3,36,44.0
1.0,0.0,1.0,1.0,0.0,0.0,1.0,52,589,1,1,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,48,399,2,5,2,27,12.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,36,1399,2,2,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,30,297,3,5,3,12,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,50,297,3,3,3,81,94.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,51,236,4,4,4,63,67.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,46,1096,5,3,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,29,746,5,3,5,0,0.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,37,646,5,5,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,39,666,1,3,1,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,36,1440,4,4,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,28,529,1,4,1,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,20,711,4,4,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,49,3292,5,5,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,56,500,4,4,4,4,3.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,55,3766,5,4,3,185,158.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,47,259,5,3,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,30,2133,5,4,5,0,17.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,44,605,2,2,1,16,12.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,48,501,5,5,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,50,3019,4,4,5,0,3.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,13,106,2,3,2,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,38,133,2,3,2,19,8.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,55,2037,3,3,5,11,2.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,30,1546,2,4,2,28,17.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,33,2632,1,1,1,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,60,991,5,5,4,4,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,31,2338,4,5,4,9,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,32,480,2,3,2,130,131.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,40,2600,5,5,5,26,9.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,44,1123,3,4,5,21,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,19,748,3,4,3,0,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,40,507,5,1,5,44,24.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,58,190,3,3,1,28,9.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,33,763,5,3,5,16,13.0
